orientation,h,k,l,thickness_A,I_with_abs,I_without_abs
orientation_1,4,-3,5,700.0,0.00015129307635231002,0.0003331337273657028
orientation_1,4,-3,5,720.0,0.0001513994064708654,0.0003409624809686646
orientation_1,4,-3,5,740.0,0.00015136776624373994,0.0003486564129171949
orientation_1,4,-3,5,760.0,0.0001512044567648846,0.00035621287411010977
orientation_1,4,-3,5,780.0,0.0001509156219306874,0.0003636292994813262
orientation_1,4,-3,5,800.0,0.00015050724953914944,0.0003709032094802604
orientation_1,4,-3,5,820.0,0.00014998517248313633,0.0003780322114936813
orientation_1,4,-3,5,840.0,0.00014935507003312282,0.0003850140012079912
orientation_1,4,-3,5,860.0,0.00014862246920514837,0.0003918463639115726
orientation_1,4,-3,5,880.0,0.00014779274620897474,0.00039852717573476547
orientation_1,4,-3,5,900.0,0.00014687112797313146,0.00040505440482927846
orientation_1,4,-3,5,920.0,0.0001458626937415949,0.00041142611248364523
orientation_1,4,-3,5,940.0,0.0001447723767385711,0.00041764045417562456
orientation_1,4,-3,5,960.0,0.000143604965906549,0.0004236956805602666
orientation_1,4,-3,5,980.0,0.00014236510764736073,0.0004295901383931334
orientation_1,4,-3,5,1000.0,0.0001410573077613233,0.0004353222713880857
orientation_1,4,-3,5,1020.0,0.00013968593324905745,0.0004408906210092174
orientation_1,4,-3,5,1040.0,0.00013825521430374906,0.0004462938271959889
orientation_1,4,-3,5,1060.0,0.00013676924628750682,0.00045153062900864043
orientation_1,4,-3,5,1080.0,0.00013523199178244058,0.0004565998652862614
orientation_1,4,-3,5,1100.0,0.00013364728261906384,0.00046150047503577796
orientation_1,4,-3,5,1120.0,0.00013201882202035407,0.0004662314980236026
orientation_1,4,-3,5,1140.0,0.00013035018671510683,0.0004707920750928034
orientation_1,4,-3,5,1160.0,0.00012864482910510393,0.0004751814484981107
orientation_1,4,-3,5,1180.0,0.00012690607939679194,0.0004793989619441744
orientation_1,4,-3,5,1200.0,0.0001251371479244914,0.00048344406118809303
orientation_1,4,-3,5,1220.0,0.000123341127456003,0.0004873162944866563
orientation_1,4,-3,5,1240.0,0.00012152099528375725,0.0004910153120768406
orientation_1,4,-3,5,1260.0,0.00011967961498541664,0.0004945408640679445
orientation_1,4,-3,5,1280.0,0.00011781973978744485,0.0004978928047847536
orientation_1,4,-3,5,1300.0,0.00011594401406223517,0.0005010710894714397
orientation_1,4,-3,5,1320.0,0.00011405497586490588,0.0005040757751014196
orientation_1,4,-3,5,1340.0,0.00011215505908032867,0.0005069070194691942
orientation_1,4,-3,5,1360.0,0.00011024659587535478,0.0005095650815513992
orientation_1,4,-3,5,1380.0,0.00010833181669007305,0.0005120503101236805
orientation_1,4,-3,5,1400.0,0.00010641287038494628,0.0005143631954507116
orientation_1,4,-3,5,1420.0,0.00010449176995838793,0.0005165042645305751
orientation_1,4,-3,5,1440.0,0.00010257048639306875,0.0005184741856992329
orientation_1,4,-3,5,1460.0,0.00010065087005686457,0.0005202737140024185
orientation_1,4,-3,5,1480.0,9.873469002674197e-05,0.0005219037012318911
orientation_1,4,-3,5,1500.0,9.682363080741277e-05,0.0005233650915981815
orientation_1,4,-3,5,1520.0,9.491928851332783e-05,0.0005246589445008456
orientation_1,4,-3,5,1540.0,9.30231846854027e-05,0.0005257863837581419
orientation_1,4,-3,5,1560.0,9.113676279387374e-05,0.0005267486810993921
orientation_1,4,-3,5,1580.0,8.926136719607635e-05,0.0005275470597612218
orientation_1,4,-3,5,1600.0,8.739428185207251e-05,0.0005281787048741658
orientation_1,4,-3,5,1620.0,8.554877497343807e-05,0.0005286580870718768
orientation_1,4,-3,5,1640.0,8.371392965184787e-05,0.0005289738037803705
orientation_1,4,-3,5,1660.0,8.189484057835097e-05,0.0005291318714374108
orientation_1,4,-3,5,1680.0,8.009251548381932e-05,0.0005291340576212056
orientation_1,4,-3,5,1700.0,7.83079033435022e-05,0.0005289822542855045
orientation_1,4,-3,5,1720.0,7.654186912895294e-05,0.0005286782888027037
orientation_1,4,-3,5,1740.0,7.479524929240076e-05,0.0005282242907689172
orientation_1,4,-3,5,1760.0,7.3068886781218e-05,0.0005276229598967562
orientation_1,4,-3,5,1780.0,7.13634990715661e-05,0.0005268766105350519
orientation_1,4,-3,5,1800.0,6.967917999134561e-05,0.000525983255998166
orientation_1,4,-3,5,1820.0,6.801725751463509e-05,0.0005249507483458324
orientation_1,4,-3,5,1840.0,6.637800520881974e-05,0.0005237794319687872
orientation_1,4,-3,5,1860.0,6.476187329053435e-05,0.0005224713922344727
orientation_1,4,-3,5,1880.0,6.316945485257998e-05,0.0005210303557706329
orientation_1,4,-3,5,1900.0,6.160101100884411e-05,0.000519457753590233
orientation_1,4,-3,5,1920.0,6.005693442318659e-05,0.000517756522437091
orientation_1,4,-3,5,1940.0,5.85385394744766e-05,0.0005159384049940455
orientation_1,4,-3,5,1960.0,5.7042854396665004e-05,0.0005139767632572296
orientation_1,4,-3,5,1980.0,5.557403436715997e-05,0.0005119100916355815
orientation_1,4,-3,5,2000.0,5.413028259530308e-05,0.000509723031140316
orientation_1,4,-3,5,2020.0,5.271209555795122e-05,0.0005074216169794572
orientation_1,4,-3,5,2040.0,5.132108108816704e-05,0.0005050093621537378
orientation_1,4,-3,5,2060.0,4.995300343458074e-05,0.0005024888672207123
orientation_1,4,-3,5,2080.0,4.8612199337863566e-05,0.0004998630998973896
orientation_1,4,-3,5,2100.0,4.729677706047003e-05,0.0004971298000946871
orientation_1,4,-3,5,2120.0,4.600847581616133e-05,0.0004943109959487211
orientation_1,4,-3,5,2140.0,4.47453790853507e-05,0.0004913893440956074
orientation_1,4,-3,5,2160.0,4.350818535380405e-05,0.0004883762519929031
orientation_1,4,-3,5,2180.0,4.22968390757627e-05,0.0004852752777161347
orientation_1,4,-3,5,2200.0,4.111105350650864e-05,0.00048208751110153986
orientation_1,4,-3,5,2220.0,3.9950905500716775e-05,0.00047881865032260766
orientation_1,4,-3,5,2240.0,3.881586579689609e-05,0.00047547169578467
orientation_1,4,-3,5,2260.0,3.7707342414727645e-05,0.00047205671846110256
orientation_1,4,-3,5,2280.0,3.662180183321139e-05,0.00046854712016659747
orientation_1,4,-3,5,2300.0,3.556297813851655e-05,0.00046499342776706577
orientation_1,4,-3,5,2320.0,3.452823946244263e-05,0.0004613672024427203
orientation_1,4,-3,5,2340.0,3.351798091950798e-05,0.00045768019261605014
orientation_1,4,-3,5,2360.0,3.253193424757817e-05,0.00045393563958524824
orientation_1,4,-3,5,2380.0,3.156968444226463e-05,0.0004501374292738882
orientation_1,4,-3,5,2400.0,3.06320009401858e-05,0.00044629651827791483
orientation_1,4,-3,5,2420.0,2.9716285806054162e-05,0.0004423894990129304
orientation_1,4,-3,5,2440.0,2.8824782771167343e-05,0.00043845613077251087
orientation_1,4,-3,5,2460.0,2.7955831098976094e-05,0.0004344789132134651
orientation_1,4,-3,5,2480.0,2.7109401456832757e-05,0.00043046589920460075
orientation_1,4,-3,5,2500.0,2.62810761520868e-05,0.0004264260644696396
orientation_1,4,-2,4,100.0,9.915238060684635e-05,0.00011081348649123571
orientation_1,4,-2,4,120.0,0.00011620440043449843,0.00013279095056622988
orientation_1,4,-2,4,140.0,0.00013235774725000893,0.00015465027160074
orientation_1,4,-2,4,160.0,0.0001476299597556135,0.0001763721588169467
orientation_1,4,-2,4,180.0,0.00016203907243650138,0.00019793750493854944
orientation_1,4,-2,4,200.0,0.00017560357153168968,0.00021932741158922148
orientation_1,4,-2,4,220.0,0.00018834235108295232,0.00024052321439803145
orientation_1,4,-2,4,240.0,0.00020027467062455132,0.00026150650776390183
orientation_1,4,-2,4,260.0,0.0002114201134517987,0.00028225916923882915
orientation_1,4,-2,4,280.0,0.00022179854593407317,0.0003027633834924198
orientation_1,4,-2,4,300.0,0.0002314300778409042,0.00032300166582175516
orientation_1,4,-2,4,320.0,0.00024033502371504533,0.000342956885171627
orientation_1,4,-2,4,340.0,0.00024853386532319136,0.00036261228663108123
orientation_1,4,-2,4,360.0,0.0002560472152117368,0.0003819515133730995
orientation_1,4,-2,4,380.0,0.0002628957813917611,0.000400958628005123
orientation_1,4,-2,4,400.0,0.0002691003331742882,0.0004196181332990817
orientation_1,4,-2,4,420.0,0.00027468166817381877,0.0004379149922705485
orientation_1,4,-2,4,440.0,0.0002796605804951547,0.0004558346475776577
orientation_1,4,-2,4,460.0,0.0002840578301156653,0.00047336304021149795
orientation_1,4,-2,4,480.0,0.00028789411347235995,0.000490486627450776
orientation_1,4,-2,4,500.0,0.00029119003526043903,0.0005071924000547075
orientation_1,4,-2,4,520.0,0.0002939660814474079,0.0005234678986692649
orientation_1,4,-2,4,540.0,0.0002962425935043589,0.0005393012294231369
orientation_1,4,-2,4,560.0,0.0002980397438536064,0.0005546810786910158
orientation_1,4,-2,4,580.0,0.0002993775125296007,0.0005695967270031107
orientation_1,4,-2,4,600.0,0.000300275665047831,0.0005840380620811293
orientation_1,4,-2,4,620.0,0.00030075373147436416,0.000597995590982293
orientation_1,4,-2,4,640.0,0.00030083098668663336,0.0006114604513343507
orientation_1,4,-2,4,660.0,0.00030052643181427294,0.0006244244216459969
orientation_1,4,-2,4,680.0,0.00029985877684692106,0.0006368799306784481
orientation_1,4,-2,4,700.0,0.0002988464243943105,0.0006488200658654598
orientation_1,4,-2,4,720.0,0.0002975074545822937,0.0006602385807705021
orientation_1,4,-2,4,740.0,0.0002958596110670911,0.0006711299015713288
orientation_1,4,-2,4,760.0,0.00029392028814836626,0.000681489132563603
orientation_1,4,-2,4,780.0,0.0002917065189609372,0.0006913120606768593
orientation_1,4,-2,4,800.0,0.0002892349647231232,0.000700595158997521
orientation_1,4,-2,4,820.0,0.00028652190501909637,0.0007093355892952556
orientation_1,4,-2,4,840.0,0.00028358322909127054,0.0007175312035503132
orientation_1,4,-2,4,860.0,0.0002804344281184212,0.0007251805444823702
orientation_1,4,-2,4,880.0,0.0002770905884525787,0.0007322828450782695
orientation_1,4,-2,4,900.0,0.0002735663857905383,0.0007388380271268465
orientation_1,4,-2,4,920.0,0.00026987608025070707,0.0007448466987589954
orientation_1,4,-2,4,940.0,0.00026603351232900495,0.0007503101510019985
orientation_1,4,-2,4,960.0,0.00026205209970514294,0.0007552303533537764
orientation_1,4,-2,4,980.0,0.0002579448348707646,0.0007596099483857639
orientation_1,4,-2,4,1000.0,0.00025372428355046787,0.0007634522453843634
orientation_1,4,-2,4,1020.0,0.00024940258388649945,0.0007667612130426167
orientation_1,4,-2,4,1040.0,0.00024499144635731093,0.0007695414712139767
orientation_1,4,-2,4,1060.0,0.00024050215439203236,0.0007717982817147769
orientation_1,4,-2,4,1080.0,0.00023594556571274216,0.0007735375383965035
orientation_1,4,-2,4,1100.0,0.00023133211418750068,0.0007747657558811672
orientation_1,4,-2,4,1120.0,0.00022667181247955625,0.000775490058028358
orientation_1,4,-2,4,1140.0,0.00022197425514155472,0.0007757181650816234
orientation_1,4,-2,4,1160.0,0.00021724862232852185,0.0007754583801949052
orientation_1,4,-2,4,1180.0,0.00021250368389865142,0.0007747195750889064
orientation_1,4,-2,4,1200.0,0.00020774780438984481,0.00077351117356691
orientation_1,4,-2,4,1220.0,0.00020298894837440706,0.0007718431423704767
orientation_1,4,-2,4,1240.0,0.00019823468573175164,0.0007697259615691122
orientation_1,4,-2,4,1260.0,0.00019349219668921426,0.0007671706194501178
orientation_1,4,-2,4,1280.0,0.00018876828053687248,0.0007641885892151153
orientation_1,4,-2,4,1300.0,0.0001840693608106885,0.0007607918109675632
orientation_1,4,-2,4,1320.0,0.0001794014927237276,0.0007569926722660944
orientation_1,4,-2,4,1340.0,0.0001747703707279148,0.0007528039888894099
orientation_1,4,-2,4,1360.0,0.00017018133612174853,0.0007482389840452041
orientation_1,4,-2,4,1380.0,0.00016563938018380602,0.0007433112670851206
orientation_1,4,-2,4,1400.0,0.0001611491913406384,0.00073803481275755
orientation_1,4,-2,4,1420.0,0.0001567150420494788,0.0007324239379790479
orientation_1,4,-2,4,1440.0,0.00015234098764712654,0.0007264932830766649
orientation_1,4,-2,4,1460.0,0.00014803071732644177,0.0007202577844061515
orientation_1,4,-2,4,1480.0,0.00014378762546621505,0.0007137326523518398
orientation_1,4,-2,4,1500.0,0.00013961481419073703,0.0007069333473846782
orientation_1,4,-2,4,1520.0,0.00013551510471088987,0.000699875571808472
orientation_1,4,-2,4,1540.0,0.00013149103756881703,0.0006925752114567851
orientation_1,4,-2,4,1560.0,0.00012754490254012797,0.0006850484154110246
orientation_1,4,-2,4,1580.0,0.00012367868235941344,0.0006773111955990309
orientation_1,4,-2,4,1600.0,0.00011989267300695077,0.0006693759194988029
orientation_1,4,-2,4,1620.0,0.00011619293783295289,0.0006612716300713147
orientation_1,4,-2,4,1640.0,0.00011257623932137415,0.0006530022293196374
orientation_1,4,-2,4,1660.0,0.00010904517645058477,0.0006445885435927298
orientation_1,4,-2,4,1680.0,0.00010560062242949281,0.0006360472103016735
orientation_1,4,-2,4,1700.0,0.00010224321348647254,0.000627394967066796
orientation_1,4,-2,4,1720.0,9.897353761447639e-05,0.0006186481920590744
orientation_1,4,-2,4,1740.0,9.57917816931019e-05,0.0006098237349660219
orientation_1,4,-2,4,1760.0,9.26982903702695e-05,0.0006009394247151571
orientation_1,4,-2,4,1780.0,8.969303345696884e-05,0.0005920119147026623
orientation_1,4,-2,4,1800.0,8.677462992805906e-05,0.0005830485577090853
orientation_1,4,-2,4,1820.0,8.394428268644686e-05,0.0005740773079507204
orientation_1,4,-2,4,1840.0,8.120091529116063e-05,0.0005651098029408337
orientation_1,4,-2,4,1860.0,7.854378607246813e-05,0.000556160940742664
orientation_1,4,-2,4,1880.0,7.597249495523608e-05,0.0005472492661373801
orientation_1,4,-2,4,1900.0,7.348582384953192e-05,0.0005383873083515912
orientation_1,4,-2,4,1920.0,7.108287916878973e-05,0.000529590909347291
orientation_1,4,-2,4,1940.0,6.87647256135327e-05,0.0005208634114071481
orientation_1,4,-2,4,1960.0,6.652322432170913e-05,0.000512249075017086
orientation_1,4,-2,4,1980.0,6.436548351923428e-05,0.0005037455558075217
orientation_1,4,-2,4,2000.0,6.228592007593199e-05,0.000495358930525473
orientation_1,4,-2,4,2020.0,6.028379235775553e-05,0.0004871096195942267
orientation_1,4,-2,4,2040.0,5.8357800463505244e-05,0.0004790108368730671
orientation_1,4,-2,4,2060.0,5.650622440271433e-05,0.00047107552139049404
orientation_1,4,-2,4,2080.0,5.472747156717846e-05,0.0004633155307635528
orientation_1,4,-2,4,2100.0,5.301879886054031e-05,0.0004557309639139389
orientation_1,4,-2,4,2120.0,5.138227994890643e-05,0.0004483742851407569
orientation_1,4,-2,4,2140.0,4.981209656688525e-05,0.000441212189484078
orientation_1,4,-2,4,2160.0,4.8308093374125115e-05,0.00043427282228689426
orientation_1,4,-2,4,2180.0,4.686851675853913e-05,0.00042756525905762326
orientation_1,4,-2,4,2200.0,4.549117229455798e-05,0.0004210993873308892
orientation_1,4,-2,4,2220.0,4.4174632968312e-05,0.0004148843880207913
orientation_1,4,-2,4,2240.0,4.2916221952842844e-05,0.00040892977744075266
orientation_1,4,-2,4,2260.0,4.171749658961342e-05,0.00040323032285742545
orientation_1,4,-2,4,2280.0,4.05694062344223e-05,0.0003978291167595338
orientation_1,4,-2,4,2300.0,3.947841893066572e-05,0.0003927002050563813
orientation_1,4,-2,4,2320.0,3.8437641525340796e-05,0.0003878604554377483
orientation_1,4,-2,4,2340.0,3.744652611538858e-05,0.0003833166247504955
orientation_1,4,-2,4,2360.0,3.650316188792016e-05,0.0003790730171284003
orientation_1,4,-2,4,2380.0,3.560539656169963e-05,0.0003751358317662638
orientation_1,4,-2,4,2400.0,3.4753770149555224e-05,0.00037150912427136984
orientation_1,4,-2,4,2420.0,3.394134703983464e-05,0.00036818679435899395
orientation_1,4,-2,4,2440.0,3.317193709178623e-05,0.00036520165219989305
orientation_1,4,-2,4,2460.0,3.24408555364621e-05,0.00036252719765182933
orientation_1,4,-2,4,2480.0,3.1747010932315647e-05,0.00036017510085104064
orientation_1,4,-2,4,2500.0,3.1089438277426734e-05,0.00035814813053432134
orientation_1,4,-1,3,100.0,5.721019829242222e-05,6.404646586313336e-05
orientation_1,4,-1,3,120.0,6.707268202410205e-05,7.680182179519466e-05
orientation_1,4,-1,3,140.0,7.643268221355216e-05,8.95177008321262e-05
orientation_1,4,-1,3,160.0,8.53030586443133e-05,0.00010218760046281494
orientation_1,4,-1,3,180.0,9.36966037236136e-05,0.00011480505364203361
orientation_1,4,-1,3,200.0,0.00010162603318760676,0.0001273636337498564
orientation_1,4,-1,3,220.0,0.00010910397720843562,0.00013985695952620475
orientation_1,4,-1,3,240.0,0.0001161429718939349,0.00015227869997010368
orientation_1,4,-1,3,260.0,0.00012275545117440196,0.00016462257919736545
orientation_1,4,-1,3,280.0,0.00012895373907173172,0.00017688238125173982
orientation_1,4,-1,3,300.0,0.00013475004234631032,0.000189051954865085
orientation_1,4,-1,3,320.0,0.00014015644220515715,0.00020112521816233715
orientation_1,4,-1,3,340.0,0.00014518489280075422,0.0002130961633071879
orientation_1,4,-1,3,360.0,0.00014984720751593056,0.00022495886108446798
orientation_1,4,-1,3,380.0,0.0001541550579171741,0.00023670746541531432
orientation_1,4,-1,3,400.0,0.00015811996703433176,0.0002483362178012586
orientation_1,4,-1,3,420.0,0.00016175330416491043,0.00025983945169345433
orientation_1,4,-1,3,440.0,0.00016506628001742654,0.00027121159678332354
orientation_1,4,-1,3,460.0,0.00016806994218733853,0.00028244718321097435
orientation_1,4,-1,3,480.0,0.00017077517095892049,0.00029354084568782696
orientation_1,4,-1,3,500.0,0.00017319267542625395,0.00030448732752994244
orientation_1,4,-1,3,520.0,0.00017533298992636928,0.0003152814845986555
orientation_1,4,-1,3,540.0,0.00017720647077742083,0.0003259182891451704
orientation_1,4,-1,3,560.0,0.00017882329331466793,0.00033639283355588976
orientation_1,4,-1,3,580.0,0.00018019344921691558,0.0003467003339953021
orientation_1,4,-1,3,600.0,0.00018132674411597914,0.000356836133943398
orientation_1,4,-1,3,620.0,0.00018223279548167112,0.0003667957076246152
orientation_1,4,-1,3,640.0,0.0001829210307747058,0.0003765746633254595
orientation_1,4,-1,3,660.0,0.0001834006858599189,0.00038616874659804065
orientation_1,4,-1,3,680.0,0.00018368080367210302,0.0003955738433468288
orientation_1,4,-1,3,700.0,0.00018377023312678235,0.0004047859827960947
orientation_1,4,-1,3,720.0,0.0001836776282681807,0.0004138013403355635
orientation_1,4,-1,3,740.0,0.00018341144764671787,0.00042261624024194223
orientation_1,4,-1,3,760.0,0.00018297995391821273,0.00043122715827407154
orientation_1,4,-1,3,780.0,0.00018239121365722669,0.00043963072413960325
orientation_1,4,-1,3,800.0,0.00018165309737677433,0.00044782372383116604
orientation_1,4,-1,3,820.0,0.00018077327974679207,0.000455803101830153
orientation_1,4,-1,3,840.0,0.00017975924000373977,0.000463565963176246
orientation_1,4,-1,3,860.0,0.0001786182625440393,0.00047110957540169286
orientation_1,4,-1,3,880.0,0.0001773574376931101,0.00047843137032684056
orientation_1,4,-1,3,900.0,0.00017598366264384228,0.00048552894571876626
orientation_1,4,-1,3,920.0,0.00017450364255590766,0.0004924000668084591
orientation_1,4,-1,3,940.0,0.00017292389180942835,0.0004990426676674018
orientation_1,4,-1,3,960.0,0.00017125073540554358,0.0005054548524417845
orientation_1,4,-1,3,980.0,0.00016949031050685572,0.0005116348964435569
orientation_1,4,-1,3,1000.0,0.00016764856811077867,0.0005175812470975699
orientation_1,4,-1,3,1020.0,0.00016573127484895844,0.0005232925247442628
orientation_1,4,-1,3,1040.0,0.0001637440149058303,0.0005287675232968271
orientation_1,4,-1,3,1060.0,0.000161692192045,0.000534005210736852
orientation_1,4,-1,3,1080.0,0.00015958103177166988,0.0005390047295639857
orientation_1,4,-1,3,1100.0,0.00015741558351952745,0.0005437653968491623
orientation_1,4,-1,3,1120.0,0.00015520072303087443,0.0005482867044742576
orientation_1,4,-1,3,1140.0,0.00015294115475062692,0.0005525683189819009
orientation_1,4,-1,3,1160.0,0.00015064141432864756,0.0005566100813694318
